,0,1,2,3,4
0,1.0000521953723152,1.7825036711583633,1.7793728739419017,1.7381522984886628,1.8650731101874374
1,1.0000572659257245,1.258537547363228,1.3327306852028582,1.4078256283149582,1.4886422324769224
2,1.0,2.5088210166064675,2.910627621083063,2.7687783942292494,2.7400479748099857
3,1.0000518588412106,1.624309765309761,1.6335307375355304,1.5816651161949578,1.6947654888408212
4,1.0,1.645440128276989,1.6918927465993536,1.5897158845349304,1.6978855629773206
