,0,1,2,3,4
0,5.625576719732146,5.4879987428487675,6.399313461081216,7.134406663533019,7.586418990544634
1,2.7119559978986856,3.3809288284226047,3.0607347795248305,2.663338433142355,2.467709685480074
2,4.878736988066214,5.028759842565023,5.0624463774006125,5.417179602491192,6.076924837390658
3,4.435081902688435,4.558966445281634,4.526437581685838,5.039606511094339,5.33388235931323
4,3.726729799224574,3.997181847031208,4.007615980615602,3.5874763935202783,3.554007803549426
