,0,1,2,3,4
0,3.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0
2,2.0,1.0,1.0,1.0,1.0
3,3.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0
5,2.0,1.0,1.0,1.0,1.0
6,3.0,1.0,1.0,1.0,1.0
7,2.0,1.0,1.0,1.0,1.0
8,2.0,1.0,1.0,1.0,1.0
9,2.0,1.0,1.0,1.0,1.0
