,0,1,2,3,4
0,1.2547891148657844,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0
2,1.9046464023110858,1.9046464023110858,1.7351258175456956,1.6718932561638,1.72503556951764
3,1.0,1.0,1.0,1.0,1.0
4,1.031979771850453,1.2363509691573356,2.18568233550564,1.648332967861328,1.2097788248481318
