,0,1,2,3,4
0,1.0,5.0,5.0,5.0,5.0
1,2.0,2.0,2.0,2.0,2.0
2,2.0,2.0,2.0,2.0,2.0
3,1.0,1.0,1.0,1.0,1.0
4,1.0,5.0,5.0,5.0,5.0
