,0,1,2,3,4
0,1.0000650335346346,1.1132499441584425,1.1896760051519506,1.1896686161485734,1.1819679062537434
1,1.000132289904761,1.1042088460119235,1.1492682215470955,1.105799779729083,1.1330701787638031
2,1.0,1.9392264725867328,1.847858149777968,1.6091534492831097,1.5944147706619198
3,1.000000000000021,1.0547661390328376,1.1061723309143796,1.1886519283920993,1.188667505657465
4,1.0,1.0,1.0,1.0,1.000000000000082
